VL,BF,TA,MG,Sol,Heel,Toe
0.247111448,0.033799725,0.023410113,-0.01003145,0.086397137,0.869838821,2.69646249
0.121786753,-0.005485995,0.036072453,0.062046483,0.026981543,0.868864794,2.692891061
-0.111005493,-0.020745738,0.019838684,0.016916606,0.048734793,0.86918947,2.707501453
0.202306246,-0.023992492,-0.000615864,-0.024641842,0.129903637,0.868540119,2.715293662
-0.302239289,-0.027563921,0.013669852,-0.000291189,0.012046475,0.864644015,2.710748207
-0.598667908,-0.024966518,-0.034382104,-0.028862622,-0.066200291,0.863020638,2.725683274
-0.006784697,-0.068148343,-0.028213271,-0.082758735,-0.01425223,0.863994664,2.740943017
0.511397205,-0.105810687,-0.033408078,-0.06133016,-0.015550932,0.863345313,2.731527431
0.582501112,-0.002563917,-0.036654831,0.010098423,-0.09152497,0.86074791,2.753280681
0.256851709,0.255228332,-0.01003145,0.058799729,-0.070745746,0.863020638,2.763994969
-0.062628861,0.271137426,-0.014901581,0.057825703,0.023734789,0.864644015,2.754904058
0.125682857,0.113345193,-0.047369119,-0.00516132,0.076656875,0.865293365,2.780878088
0.117890648,-0.031460025,-0.02691457,-0.01425223,0.066591939,0.864319339,2.78639757
-0.477563993,-0.081460033,-0.024966518,0.027955569,-0.00581067,0.863345313,2.793215753
-0.624966614,-0.119122377,-0.056784705,0.028604919,-0.005485995,0.862371287,2.793865103
-0.289901625,-0.059057432,-0.025291193,-0.020745738,-0.063927563,0.862695962,2.796787182
-0.007109372,-0.000615864,0.073734797,-0.057758731,-0.008408074,0.86074791,2.802631338
0.272760803,-0.01003145,0.054903625,-0.00094054,0.034124401,0.858799858,2.811072898
0.58055306,-0.0093821,-0.000291189,0.085098435,0.01659193,0.860098559,2.818540432
0.408150435,-0.015226256,-0.023667816,0.086397137,-0.001589891,0.859449209,2.821787186
0.164968578,-0.015226256,-0.007758723,0.012046475,-0.044771716,0.858799858,2.828605369
-0.137304198,0.008799721,-0.023667816,-0.016849633,-0.071395097,0.859449209,2.832501473
-0.343473062,-0.010356126,-0.010356126,0.005552968,-0.018148335,0.879579082,2.834774201
-0.373992548,-0.056460029,0.02016336,0.010098423,-0.10905744,0.856202455,2.842891085
-0.297369159,-0.097369127,0.002630889,0.033150375,-0.022369115,0.857501156,2.84743654
-0.170745762,-0.105161336,0.02438414,0.089319215,0.128929611,0.857176481,2.844514462
-0.04866782,-0.12171978,0.074708823,0.11496857,0.165942604,0.857825832,2.85100797
-0.054187302,-0.078537955,0.044838688,0.024708815,0.043864662,0.861397261,2.856527451
-0.068148343,-0.23762889,0.06789064,-0.024641842,-0.137953549,0.858799858,2.846137839
-0.077888604,-0.255810711,0.075358174,0.03769583,-0.031784701,0.858799858,2.857176802
-0.080810683,0.002630889,-0.065875615,-0.008083398,0.138020521,0.859449209,2.865943037
-0.200291221,0.08477376,-0.165875631,-0.029511973,0.119514025,0.853605052,2.853930048
-0.268148375,-0.06977172,-0.143797706,-0.048992496,-0.046719768,0.849708947,2.869189791
-0.184057452,-0.086654839,0.004903617,-0.038278208,-0.07821328,0.853929727,2.876007974
0.063994536,0.036721804,0.08542311,0.047436091,-0.038602884,0.849708947,2.867566414
0.373734845,0.016267255,0.097760775,0.063345185,0.086072461,0.851657,2.887696287
0.415293293,0.041267259,0.088345189,0.034124401,0.078929603,0.853280376,2.888345638
-0.024966518,0.012695826,-0.043148339,0.010423098,0.026332192,0.847111544,2.888994989
-0.439576974,-0.03535613,-0.059057432,-0.024966518,-0.026265219,0.844838817,2.888670313
-0.331135398,0.00750102,-0.050615872,-0.069447044,0.047760767,0.838020634,2.892566418
0.211397157,0.005228292,-0.027888596,-0.140226276,0.087695838,0.837695958,2.891267716
0.479254342,0.003604915,0.001981539,-0.060680809,0.007176345,0.834449205,2.898085899
0.167890656,0.017890632,-0.02691457,0.043864662,-0.084706787,0.829579074,2.901007978
-0.189576934,0.027306218,-0.07464185,0.05944908,-0.062628861,0.823085566,2.899059925
-0.033083402,0.100682853,-0.050291197,-0.017174309,-0.015550932,0.816267383,2.903930056
0.491267331,0.10230623,-0.020745738,-0.072369123,-0.01003145,0.810747902,2.903605381
0.51594266,0.079903629,0.028604919,-0.037304182,0.048085442,0.802631018,2.902631355
-0.006784697,0.023410113,0.034124401,0.016267255,0.006851669,0.806527122,2.913994993
-0.088278216,0.034449076,0.033150375,-0.015226256,0.007825695,0.803605044,2.914319668
0.120163376,0.034124401,-0.014901581,-0.01425223,0.019514009,0.805228421,2.909774213
0.173085462,0.026981543,-0.038278208,-0.029187298,0.009124397,0.807501148,2.912696291
0.296786781,-0.020096387,-0.043148339,0.041267259,-0.066524966,0.801332316,2.918215773
0.14516338,-0.005485995,-0.02269379,0.035423102,-0.06555094,0.798410238,2.912371616
-0.083732761,0.067565965,-0.014576906,0.02016336,0.086721812,0.793540107,2.916592396
0.0763322,0.077630901,-0.064252238,0.063345185,0.023085438,0.790618029,2.922436553
0.384773808,0.049384144,-0.050291197,0.024059464,0.019189334,0.788020626,2.91561837
0.376007573,0.035098427,-0.00581067,-0.01360288,0.157501044,0.784773872,2.925683306
0.159773772,0.02016336,0.060098431,-0.024641842,0.130552988,0.781851794,2.930553437
-0.006784697,0.031202322,0.003604915,-0.000615864,-0.136979523,0.785098547,2.923410579
0.136397145,-0.026589895,-0.00516132,0.035098427,-0.253537983,0.788345301,2.939644347
0.113994544,0.001007512,0.105877659,0.035423102,-0.102563933,0.796786861,2.945163829
-0.053862626,0.026981543,0.199708843,-0.033732753,0.001007512,0.794838809,2.944514478
-0.078537955,0.023085438,0.106202334,-0.089901593,0.108475062,0.792566081,2.942566426
0.111397141,0.007825695,-0.066849641,0.113020517,0.118864674,0.786072573,2.943215777
0.126656883,0.012046475,-0.140226276,0.02925427,0.02438414,0.78282582,2.939969023
0.089968566,0.079254278,-0.115875623,-0.144447056,-0.125291209,0.788994652,2.941267724
0.057176353,0.087046487,0.001332188,-0.029511973,-0.105810687,0.792890756,2.942566426
-0.10905744,0.022111412,0.104254282,0.079578954,0.070163368,0.789968678,2.943540452
-0.264901621,0.014968554,0.142565977,-0.011005477,0.068539991,0.786072573,2.944514478
-0.222369147,0.012371151,0.067241289,-0.081784709,-0.037953533,0.786072573,2.941267724
-0.025615868,0.019514009,-0.06977172,-0.067498992,0.053929599,0.753605036,2.932826165
0.238345213,0.026981543,-0.101265231,-0.065226264,-0.020745738,0.781527118,2.947436557
0.33542315,0.075033498,-0.081784709,-0.040550936,-0.142823679,0.778280364,2.946137855
0.219838716,0.096137398,-0.0093821,-0.016200283,-0.111654843,0.772111532,2.940293698
0.120488051,0.064319211,0.038994531,0.006851669,0.071786745,0.774059584,2.938345646
-0.237304214,-0.013927555,-0.008732749,0.034773752,0.152955589,0.776007637,2.947436557
-0.597693882,-0.020096387,-0.082434059,0.018215307,0.089968566,0.776981663,2.936397594
-0.332758775,-0.040875611,-0.112304194,-0.012304178,0.033150375,0.779254391,2.934124866
0.477630965,0.004254266,-0.098343153,0.026007516,0.028929595,0.779903741,2.936397594
0.702955677,0.042890636,-0.098018477,-0.014576906,-0.006784697,0.784773872,2.92893006
0.052955573,0.026981543,-0.093797698,0.027955569,-0.00581067,0.782176469,2.931202788
-0.359382156,-0.054511977,-0.075291201,0.03769583,0.076981551,0.781202443,2.930553437
-0.117174325,-0.076265227,-0.034706779,-0.05710938,0.1198387,0.77860504,2.923410579
-0.060680809,-0.049317171,-0.033408078,-0.019447036,0.038345181,0.771462181,2.925033956
-0.227888628,-0.046070417,-0.046395093,-0.030810675,-0.055810679,0.771137506,2.925358631
-0.198343169,-0.020096387,0.019514009,-0.057758731,-0.144447056,0.772760883,2.919189799
-0.018148335,0.058150379,0.031526998,-0.03113535,-0.007434047,0.774708935,2.91561837
-0.022369115,-0.012628853,-0.038927559,-0.012628853,0.116591947,0.77438426,2.913994993
0.082176357,-0.089576918,-0.010680801,0.057825703,0.104903633,0.775682961,2.906202784
0.129254286,-0.035680805,-0.067823667,0.039968558,-0.026265219,0.776007637,2.896787198
-0.087628865,-0.016524958,-0.145096407,-0.000291189,-0.035031454,0.778929715,2.891267716
-0.247369151,-0.064252238,0.051981547,0.015293229,-0.076914578,0.779903741,2.886397586
-0.231135382,-0.065875615,0.088020513,0.017241281,-0.063602888,0.779254391,2.882826157
-0.053862626,-0.038602884,0.024708815,-0.015875607,-0.056784705,0.783150495,2.874384597
0.109124413,0.011072449,0.009773748,-0.044122365,0.011072449,0.739643995,2.864644335
0.260098463,-0.011654827,0.028280244,-0.050615872,0.075358174,0.775682961,2.860423556
0.21042313,-0.029836648,0.044189338,-0.101265231,0.115293245,0.772436208,2.852631346
0.129578962,-0.089901593,0.099384152,-0.160031474,0.044189338,0.768864778,2.836072902
0.014319203,-0.062304186,-0.009057424,0.006851669,-0.038278208,0.758799842,2.823735238
-0.015226256,0.002955565,-0.171395113,0.195812738,-0.058732757,0.759124517,2.82081316
-0.10483666,0.015617904,-0.199966546,0.122760779,-0.084057436,0.755877763,2.807826145
-0.066849641,0.023085438,-0.004511969,0.029903621,-0.133408094,0.750358282,2.796462506
0.00750102,0.00750102,0.203929623,0.044514013,-0.081460033,0.750033607,2.789319648
0.117565973,-0.105486011,0.238669888,0.032501024,0.147436107,0.746462177,2.770163801
0.151981563,-0.066524966,-0.023343141,0.045488039,0.255877683,0.739643995,2.764968995
0.046786741,-0.093148347,-0.210031482,0.050033494,0.079254278,0.736397241,2.753605357
-0.024641842,-0.124966534,-0.217823692,0.068864666,0.111721816,0.730553084,2.739968991
-0.287304222,-0.021395089,-0.090550944,0.035747778,0.014968554,0.722760875,2.734774185
-0.348992544,-0.001589891,-0.016200283,0.049708819,-0.045096391,0.724059576,2.728280677
-0.033408078,-0.020421062,-0.009057424,0.007176345,-0.030161324,0.719514121,2.712371584
-0.018797686,-0.036979507,-0.03535613,0.04613739,-0.098018477,0.717241394,2.694514438
-0.118148351,-0.022369115,0.080877655,0.122111428,-0.092174321,0.712371263,2.671462486
-0.057434055,-0.007109372,0.130228312,0.022760763,-0.013927555,0.710098535,2.647761184
-0.10418731,0.057501028,-0.045421066,-0.038278208,-0.09152497,0.708150483,2.629579363
-0.014901581,0.103929607,-0.032758727,-0.095096399,-0.085031462,0.702955677,2.61009884
-0.131460041,0.05100752,0.033150375,0.039643882,-0.072369123,0.696786845,2.582826108
-0.208408106,-0.039901585,0.016267255,0.077630901,-0.272369155,0.691916714,2.557501429
-0.046719768,-0.033408078,0.107176361,0.010423098,-0.082758735,0.686397233,2.535098828
-0.004187294,0.015617904,0.044189338,-0.12594056,0.216591963,0.642566057,2.50685207
0.232501056,0.047436091,0.001981539,-0.245421099,0.054254274,0.677630998,2.481852066
0.21042313,0.091591943,0.05944908,-0.164901605,-0.043473014,0.669189438,2.458800114
0.241591967,0.056851677,0.109449088,-0.184057452,0.02081271,0.661072553,2.431527383
0.303604964,0.005877643,0.010098423,-0.122369131,-0.115550948,0.653929695,2.399384521
0.117565973,0.049059468,0.039319207,0.012046475,-0.162628877,0.645812811,2.378605296
0.018864658,0.075358174,0.068539991,0.127955585,0.198734817,0.634773848,2.348085811
-0.002239241,0.058475054,-0.077239253,0.048734793,0.258799762,0.629903717,2.318215676
-0.201914598,0.08899454,-0.157109396,-0.046395093,0.120812726,0.628605016,2.288994892
-0.255486035,0.095163372,-0.099641854,0.006202318,0.218215339,0.629903717,2.255553329
-0.150940564,0.028280244,0.027955569,-0.160680825,0.437046543,0.619838781,2.226332545
0.08477376,-0.033408078,0.044189338,-0.127563937,0.475358238,0.620163456,2.188670201
0.564319291,-0.028213271,0.042565961,-0.010680801,0.272111452,0.617566053,2.150683182
0.708799834,0.032825699,0.032825699,-0.050291197,0.167241305,0.608475142,2.1227611
0.24483872,0.045488039,-0.075940552,-0.027888596,0.079254278,0.603280336,2.091267588
-0.064576914,0.043215311,-0.03535613,0.019514009,0.328604968,0.593540075,2.0581507
-0.01425223,0.044514013,0.120163376,-0.030810675,0.430553036,0.580877735,2.018540304
0.204578974,0.052630897,0.018539983,-0.063602888,0.217565989,0.574059552,1.988994844
0.086721812,-0.002239241,-0.19055096,-0.015226256,0.094514021,0.561721888,1.955877956
0.023410113,-0.058732757,-0.123343157,-0.01425223,0.194838712,0.555228381,1.937371459
0.038669856,-0.08308341,0.007176345,-0.131460041,-0.026589895,0.552306302,1.905228597
0.100682853,0.006202318,0.129903637,0.02925427,-0.304836692,0.542890716,1.872761059
0.302306262,0.059773756,0.137371171,0.292241325,-0.44477178,0.532501104,1.832176637
0.496786813,0.110098439,0.047111416,0.159449096,-0.504512049,0.529579026,1.790618189
0.56366994,-0.003537943,0.008150371,0.132825715,-0.188602908,0.497436163,1.767566237
0.11074779,-0.17301849,0.010098423,-0.152563941,-0.092823671,0.514643958,1.738670129
-0.26360292,-0.138927575,0.004254266,-0.304512017,-0.129836664,0.506202399,1.712371423
-0.187953557,-0.187304206,-0.053213276,-0.119122377,-0.028862622,0.49483876,1.678280509
-0.114901597,-0.074317175,0.057501028,0.130877663,-0.372044495,0.476007589,1.647111673
-0.112628869,0.06366986,0.151007536,0.275682881,-0.7424991,0.466916678,1.616267512
-0.336005529,0.036397128,-0.03113535,0.428604984,-0.836330284,0.454254338,1.583150623
-0.299317211,-0.010356126,0.083475058,0.165942604,-0.600615961,0.446786805,1.547436332
-0.196070441,-0.04379769,0.058150379,-0.292823704,-0.317174357,0.440293297,1.522761003
-0.411005541,-0.08308341,-0.139901601,-0.10905744,0.108799737,0.43866992,1.48509866
-0.655161424,-0.075615876,-0.147044459,0.15847507,0.490617981,0.421786801,1.449384368
-0.4840575,-0.050615872,-0.121395105,0.151332212,0.367241337,0.416591995,1.426007741
-0.113602896,-0.021395089,-0.166200307,0.2701634,0.032176349,0.413020566,1.401981763
-0.074966526,0.022436087,-0.032758727,0.14516338,-0.353862674,0.402955629,1.36918955
-0.304187342,-0.093148347,0.270812751,-0.014576906,-0.472044512,0.384449132,1.344514221
-0.332758775,-0.018797686,0.262695866,0.008150371,0.086072461,0.377630949,1.31724149
0.206851701,0.143215327,-0.019447036,0.066267263,0.803605044,0.372436143,1.283150575
0.196462089,0.159773772,0.041591935,-0.04379769,0.827631022,0.36496861,1.247760959
-0.137628873,0.094838696,0.151007536,0.016267255,0.548410198,0.358150427,1.20555316
-0.557434136,-0.011654827,0.096137398,-0.014901581,0.425682905,0.347436139,1.173734973
-0.599641935,0.026332192,-0.033408078,0.112371167,-0.320096435,0.338669904,1.149708995
-0.463602952,0.126007532,-0.14347303,-0.011330152,-0.972693942,0.332825747,1.121786913
-0.173343165,0.180877671,-0.329836697,-0.048018469,-0.951265368,0.329578994,1.087695998
0.155228316,0.103280256,-0.054187302,0.182176373,-0.183083426,0.331527046,1.057825864
0.234773784,-0.054836652,0.390293289,0.196137414,0.743215424,0.299708859,1.021137546
0.138020521,-0.059706783,0.324384188,-0.062304186,1.081202491,0.32633224,0.990293385
0.159449096,-0.059057432,0.082501032,-0.474317239,0.643864758,0.316591979,0.964968706
-0.163278228,0.003929591,-0.150940564,-0.363602936,0.006526994,0.312046523,0.939319351
-0.277563961,0.018215307,-0.146719784,0.172436111,-0.395421123,0.304903665,0.91269597
-0.398667876,0.012695826,-0.033408078,0.034124401,-0.993148491,0.299059508,0.890618045
-0.348992544,0.017241281,-0.086330164,-0.033083402,-1.247044636,0.298734833,0.857825832
-0.080810683,-0.022044439,-0.19964187,-0.122693806,-0.684057533,0.297111456,0.835747906
0.121462077,-0.044122365,-0.182434075,-0.15191459,-0.156784721,0.301007561,0.818540111
0.029903621,-0.057758731,-0.281460065,0.100358178,0.189319231,0.30035821,0.784124521
-0.182434075,-0.136330172,-0.19477174,0.368215364,0.483150447,0.293540027,0.763020622
-0.22074577,-0.13925225,-0.02691457,0.236721836,0.167890656,0.285098467,0.73152711
-0.3113302,-0.037304182,0.385747834,-0.324317215,-0.625615965,0.278280284,0.711397237
-0.126589911,0.039643882,0.281851713,-0.409057488,-0.26003149,0.270812751,0.685423207
0.554254354,0.064319211,-0.291525002,-0.052239249,0.090617916,0.271462101,0.65847515
0.923085582,0.017241281,-0.126265235,0.022111412,0.149059484,0.267241321,0.635098523
0.062046483,-0.066524966,-0.086654839,0.096462073,-0.474317239,0.265617944,0.609124493
-0.632109472,-0.093148347,-0.499966594,0.155877667,-0.568148423,0.269189374,0.579579034
-0.000615864,-0.036330156,-0.421070477,0.165617928,-0.50094062,0.267890672,0.548410198
0.284773792,0.037046479,-0.361654883,0.117890648,-0.291525002,0.267890672,0.528605
-0.190226284,0.05035817,-0.129836664,-0.101589907,0.47730629,0.268540023,0.510098503
-0.06555094,0.010423098,0.144514029,-0.253213308,0.767890752,0.264643918,0.491592007
0.013020501,-0.000291189,0.219838716,-0.044771716,-0.374966574,0.261072489,0.472111484
-0.170421087,0.092890644,0.088669864,0.040942584,-0.620421159,0.259124437,0.447436155
-0.090226268,0.142565977,0.139643898,-0.086005489,-0.334382152,0.242890668,0.431527062
0.109773764,0.037371155,-0.025291193,-0.090550944,-0.413278268,0.263669892,0.406202383
-0.042174313,0.023410113,-0.187304206,-0.112953545,-0.22918733,0.265617944,0.374708871
-0.049966522,0.056202326,-0.120421078,-0.161654851,0.173085462,0.271462101,0.367241337
-0.343148387,0.107176361,-0.215226289,-0.257434087,0.135747794,0.275358206,0.331851721
-0.286654871,0.071137394,-0.299641886,0.000358162,-0.359382156,0.278929635,0.306851717
-0.053213276,-0.001589891,-0.168473034,0.191591959,-0.203537975,0.283150415,0.317241329
-0.13925225,0.008150371,0.036721804,0.092565969,-0.301914614,0.291267299,0.29613743
-0.190226284,0.090617916,0.129254286,0.017565957,0.424708879,0.30035821,0.261397165
0.258799762,0.144514029,0.205553,-0.206460053,0.306202367,0.309773796,0.261397165
0.277630933,0.113669868,0.366916662,-0.345096439,-0.56555102,0.316591979,0.239643914
0.226332224,0.200033518,0.281851713,-0.216200315,-0.196395117,0.327306266,0.217565989
0.2701634,0.206527026,0.077955577,0.312046523,0.328604968,0.33899458,0.224384172
0.192241309,0.191916634,-0.102239257,0.484449148,0.514319283,0.347111464,0.203604948
0.004254266,0.209124429,-0.066849641,0.095163372,0.502955645,0.358150427,0.189319231
-0.155161344,0.271137426,0.14516338,-0.382758783,0.303280288,0.365942636,0.171462085
-0.093797698,0.123734805,-0.02691457,-0.273667856,0.078280252,0.373085494,0.159773772
-0.026265219,0.049708819,-0.151589915,0.188345205,0.17113741,0.379903677,0.147111432
0.320488083,0.029578946,-0.010356126,0.227630925,0.477955641,0.383799782,0.140293249
0.470812783,0.041267259,0.032501024,0.02016336,0.294838728,0.388020562,0.124708831
0.564319291,0.068215315,-0.008408074,-0.083408086,0.014643878,0.397760823,0.107176361
0.591916698,0.147111432,-0.071395097,0.000358162,-0.011005477,0.405877707,0.099059476
0.23574781,0.237046511,-0.047044443,-0.023992492,0.117890648,0.417890696,0.083475058
0.051332196,0.25750106,0.058475054,-0.21652499,0.316267303,0.426981607,0.073734797
0.012046475,0.213345209,0.095812722,-0.347044491,0.299059508,0.420812775,0.057501028
0.039643882,0.077955577,-0.059382108,-0.036654831,-0.022044439,0.43444914,0.045163364
-0.288927599,0.013994527,-0.027563921,0.362695882,0.027630893,0.440293297,0.042241285
-0.332109424,0.040617908,0.027955569,0.253929631,0.166267279,0.441591999,0.028604919
-0.006135346,0.067565965,0.052306222,0.120163376,0.044838688,0.443215376,0.03769583
0.443864726,0.058799729,0.062046483,-0.034057428,-0.265875647,0.444514077,0.03769583
0.603280336,-0.023343141,-0.022369115,-0.086979515,-0.368473066,0.444838752,0.028280244
0.153280264,0.042565961,-0.155161344,-0.092823671,-0.05710938,0.442241349,0.040293233
0.115293245,0.097111424,0.014643878,-0.096395101,0.225033522,0.444514077,0.042890636
0.016916606,0.019514009,0.266916646,-0.170745762,0.203604948,0.451981611,0.038994531
-0.311654875,-0.080486007,0.135098443,-0.189576934,0.027630893,0.44711148,0.059773756
-0.098992504,-0.08730419,-0.073018473,0.103929607,-0.08308341,0.446137454,0.055552976
-0.002239241,-0.080486007,-0.08730419,0.278929635,-0.087953541,0.444838752,0.052955573
-0.147044459,-0.062304186,0.069189342,0.005228292,-0.020745738,0.4428907,0.067241289
0.448410182,-0.141200303,-0.066200291,-0.100615881,0.096462073,0.443215376,0.070812718
0.619838781,-0.324966566,-0.156460045,0.047760767,0.342566009,0.443864726,0.074059472
0.203929623,-0.429512037,-0.003213267,-0.072044447,0.551656951,0.444838752,0.075682849
-0.199317195,-0.256135386,-0.050615872,-0.146070433,1.502955805,0.444189402,0.074708823
-0.155486019,-0.124966534,-0.034706779,-0.0093821,0.616592027,0.445488103,0.074059472
0.148734809,-0.171719788,-0.073343149,0.016267255,-1.538603124,0.443540051,0.073734797
-0.113927571,-0.091849645,-0.089901593,-0.030485999,-1.361330368,0.442241349,0.075033498
-0.445421131,-0.10418731,-0.036654831,-0.095096399,-0.32821332,0.440617973,0.079578954
-0.269447076,-0.197693818,-0.004187294,0.053929599,0.167890656,0.439968622,0.079578954
-0.335356178,-0.262304218,0.001007512,0.25750106,0.268215347,0.438994596,0.074708823
-0.530486079,-0.169771736,0.019514009,0.071786745,0.239643914,0.43866992,0.08477376
0.137371171,-0.145421083,0.011397124,-0.133408094,0.088345189,0.436072517,0.091916618
0.297111456,-0.12171978,0.129578962,-0.09996653,-0.172693814,0.437371219,0.080228304
-0.254836684,-0.058732757,0.151656887,-0.006135346,-0.234706811,0.43802057,0.088345189
-0.64347311,-0.097693802,0.168540007,0.15425429,-0.673343245,0.435423167,0.093539995
-0.664252335,-0.141200303,0.204903649,0.209124429,-0.820745866,0.433475114,0.08477376
-0.414901645,-0.129836664,0.223734821,0.177306242,-0.503862698,0.435098491,0.091267267
-0.153537967,-0.057434055,-0.261330192,0.137695846,-0.203537975,0.434124465,0.095163372
-0.262953569,0.054254274,-0.277239285,-0.006135346,0.385747834,0.433150439,0.085747786
-0.265550972,0.011397124,-0.009706775,-0.017498984,0.595488127,0.431527062,0.091916618
-0.397369175,-0.142499004,0.135747794,0.264643918,0.315617952,0.42535823,0.095488047
-0.69477182,-0.169771736,0.17113741,0.247436123,0.069514017,0.42113745,0.088669864
-0.621070509,-0.124641858,0.168215331,-0.090226268,-0.271070453,0.42113745,0.098410125
-0.371070469,-0.025291193,0.023410113,-0.263927595,-0.13438212,0.418215372,0.09808545
-0.062953537,0.106851685,-0.186654855,-0.087628865,-0.046719768,0.419189398,0.097760775
-0.267499024,0.014643878,-0.166524982,0.214319235,-0.061979511,0.420163424,0.098734801
-0.25094058,-0.130486015,-0.037953533,0.304254314,0.671786841,0.419514073,0.09808545
-0.152239265,-0.247693826,-0.044771716,0.331851721,0.735098539,0.419514073,0.098734801
-0.123667832,-0.209057456,-0.109382116,-0.231460057,0.466267327,0.420488099,0.099384152
-0.201914598,-0.023343141,-0.10483666,-0.606784793,0.289319247,0.418864722,0.098734801
-0.103537959,0.124708831,-0.299641886,-0.314901629,0.279578986,0.420488099,0.097760775
-0.101265231,0.195812738,-0.210031482,0.0763322,0.206202351,0.419838748,0.101332204
-0.181460049,0.254578982,-0.062628861,0.189319231,-0.072693798,0.419514073,0.099708827
-0.068797694,0.142565977,0.038669856,0.026007516,-0.246395125,0.419838748,0.082176357
0.069514017,0.104903633,0.121462077,-0.205486027,-0.054836652,0.427306282,0.101332204
0.056851677,0.190293257,0.107501036,-0.334382152,0.169514033,0.419838748,0.099059476
0.218215339,0.073410121,0.061397132,-0.054511977,-0.014901581,0.421462125,0.081527006
0.226007549,0.018539983,0.004903617,0.242890668,-0.223343173,0.42113745,0.095163372
0.403280304,0.162371175,-0.010680801,0.107825711,-0.207109404,0.423410178,0.095812722
0.554903705,0.135747794,0.011397124,-0.159382124,0.097111424,0.425682905,0.082176357
0.375358222,0.023085438,-0.173343165,-0.04022626,0.094189346,0.426332256,0.098410125
0.061072457,0.00328024,-0.265550972,0.211397157,-0.071070421,0.426332256,0.096462073
0.305553016,-0.016849633,0.191267283,0.128929611,-0.186005505,0.426981607,0.082825707
0.036721804,-0.0528886,0.396137446,-0.25094058,-0.29801851,0.432501088,0.09386467
0.557825784,-0.154187318,0.158150395,-0.266524998,-1.787953814,0.427955633,0.095488047
0.795488159,-0.152888616,-0.04022626,0.073410121,-1.373018682,0.429903685,0.08120233
-0.441200351,-0.0739925,-0.163278228,0.38250108,1.516267496,0.428929659,0.09808545
-1.951590203,-0.071395097,-0.209706807,0.179903645,1.647111673,0.426981607,0.096462073
0.6367219,-0.128537963,0.027955569,0.05035817,0.649708915,0.429254334,0.095812722
1.983475363,-0.131135366,0.254903657,0.236721836,-0.072044447,0.430877711,0.096786749
0.788020626,-0.147044459,0.212046507,0.133799742,-0.360356182,0.430553036,0.095812722
-0.158083422,-0.197369143,-0.000291189,-0.183083426,-0.340550984,0.431527062,0.097760775
-0.316849681,-0.09996653,-0.02691457,-0.170096411,-0.152888616,0.431851737,0.098734801
-0.22918733,0.018215307,-0.056784705,0.054903625,0.147111432,0.431527062,0.098410125
-0.108083414,-0.04379769,-0.093148347,0.047436091,0.413994592,0.432501088,0.099384152
0.047760767,-0.051265223,0.027630893,0.007825695,0.526007597,0.431202387,0.100682853
0.242890668,-0.064576914,0.083150383,0.153604939,0.423410178,0.431202387,0.09808545
0.431202387,-0.10905744,0.071137394,0.149059484,0.321462109,0.433150439,0.082176357
0.099708827,-0.096395101,-0.074966526,-0.045421066,0.293864702,0.4428907,0.102955581
0.050033494,0.091591943,-0.198667844,-0.037953533,0.398734849,0.43379979,0.100358178
0.311721848,0.149708835,-0.053862626,0.046462065,0.167241305,0.43444914,0.085098435
0.101656879,0.146786757,-0.059706783,-0.159057448,-0.042174313,0.43379979,0.102630905
0.26594262,0.179903645,0.088020513,-0.074317175,0.019838684,0.433475114,0.097436099
0.303604964,0.109449088,0.223410145,0.190617932,-0.134057444,0.435098491,0.080877655
0.001007512,0.087371163,0.16269585,0.043215311,-0.115875623,0.435423167,0.099059476
-0.169771736,-0.064576914,0.037046479,-0.113602896,-0.102888608,0.435098491,0.097760775
-0.228537979,-0.187304206,-0.13438212,0.02438414,-0.19055096,0.436072517,0.08120233
-0.152888616,-0.196070441,-0.175291217,0.039643882,-0.067823667,0.439319271,0.099059476
-0.167823683,-0.128213288,-0.113927571,-0.089252242,-0.006135346,0.437695894,0.098410125
-0.072693798,-0.064576914,-0.061979511,-0.086654839,-0.469122433,0.43802057,0.080877655
0.033799725,-0.080161332,0.024059464,0.128929611,-0.456460093,0.43866992,0.101332204
0.064968562,-0.088602892,0.065942588,0.225682873,0.191916634,0.439319271,0.098410125
0.174059488,0.007176345,0.121137402,0.170488059,0.168540007,0.438994596,0.09808545
0.043539987,0.045812714,0.035098427,0.055552976,0.016267255,0.43802057,0.099059476
-0.021070413,-0.093797698,-0.107758739,-0.150291213,-0.012628853,0.43866992,0.09808545
-0.12171978,-0.246395125,-0.123343157,-0.270745778,-0.005485995,0.439319271,0.098410125
-0.112953545,-0.110356142,0.012046475,-0.410031515,-0.015550932,0.440293297,0.097760775
-0.032434051,-0.080810683,0.117890648,0.036072453,-0.015226256,0.441267323,0.097760775
-0.153213292,-0.047369119,0.111072465,0.333799774,0.139968574,0.440617973,0.094189346
-0.395745798,-0.010356126,-0.006784697,0.169514033,0.126007532,0.441591999,0.097760775
-0.238602916,0.078604927,-0.120421078,-0.056135354,-0.080161332,0.441267323,0.097760775
0.44711148,0.029578946,-0.117174325,-0.183732777,-0.200940572,0.440293297,0.075682849
0.450682909,-0.064576914,-0.114252246,-0.203537975,-0.184382128,0.444838752,0.097111424
0.136072469,0.03769583,-0.048992496,-0.016200283,-0.136005497,0.438994596,0.096786749
0.092890644,0.069189342,-0.016200283,0.060098431,0.026981543,0.438994596,0.075682849
